616,數字,shùzì,Noun,number,你看得到那張紙上的數字是三還是二嗎？,Nǐ kàn dédào nà zhāng zhǐ shàng de shùzì shì sān háishì èr ma?,Can you see that number on the sheet is three or two?,我最喜歡數字九，你喜歡那個數字呢？,"Wǒ zuì xǐhuan shùzì jiǔ, nǐ xǐhuan nàgè shùzì ne?","I like the number nine, do you like that number?"
617,意思,yìsi,Noun,meaning,你知道這個漢字的意思嗎？請說一說。,Nǐ zhīdào zhège hànzì de yìsi ma? Qǐng shuō yì shuō.,Do you know the meaning of this Chinese character? Please talk about it.,你明白他說的意思嗎?,Nǐ míngbái tā shuō de yìsi ma?,Do you understand what he meant?
618,友誼,yǒuyì,Noun,friendship,你認為友誼重要嗎？,Nǐ rènwéi yǒuyì zhòngyào ma?,Do you think friendship is important?,友誼對我很重要。,Yǒuyì duì wǒ hěn zhòngyào.,Friendship is important to me.
619,活,huó,Verb,"to live, alive",這隻貓活了十多年了，到現在身體還很好。,"Zhè zhī māo huó le shí duō nián le, dào xiànzài shēntǐ hái hěn hǎo.","The cat lived for more than a decade, and still now its health is good.",中國人喜歡九，因為希望活得很久。,"Zhōngguó rén xǐhuan jiǔ, yīnwèi xīwàng huó de hěnjiǔ.","Chinese people like the number nine, because they hope to live a long time."
620,約會,yuēhuì,Verb Object,to have a date,你昨天跟女朋有去哪兒約會呢？,Nǐ zuótiān gēn nǚ péng yǒu qù nǎ『er yuēhuì ne？,Did you have a date with your girlfriend?,情人節你去哪兒約會？,Qíngrén jié nǐ qù nǎ'er yuēhuì?,Where do you go to on Valentine's Day?
621,預訂,yùdìng,Verb,"to place an order, to book ahead",你打電話預訂餐廳了嗎？,Nǐ dǎdiànhuà yùdìng cāntīngle ma?,Have you ordered a meal at the restaurant?,我已經預訂餐廳了，七點去接你。,"Wǒ yǐjīng yùdìng cāntīngle, qī diǎn qù jiē nǐ.","I have booked the restaurant, I'll pick you up at seven."
622,餐廳,cāntīng,Noun,restaurant,這家餐廳在這座城市很有名。,Zhè jiā cāntīng zài zhè zuò chéngshì hěn yǒumíng.,This restaurant is famous in the city.,我們今天去餐廳吃美食。,Wǒmen jīntiān qù cāntīng chī měishí.,We went to the restaurant for a meal today.
623,準時,zhǔnshí,Adj/Adv,"on time, punctual, on schedule",他每天都準時七點鐘出門。,Tā měitiān dū zhǔnshí qī diǎn zhōng chūmén.,He goes out every day at seven o'clock.,今天晚上八點請準時到百貨公司門口。,Jīntiān wǎnshàng bā diǎn qǐng zhǔnshí dào bǎihuò gōngsī ménkǒu.,Please arrive the department store at eight o'clock this evening.
624,笑,xiào,Verb,"to laugh, to smile",她笑起來很漂亮，大家都很喜歡她。,"Tā xiào qǐlái hěn piàoliang, dàjiā dōu hěn xǐhuan tā.","Her smiles beautifully, everyone really likes her.",他很喜歡笑，人也很好。,"Tā hěn xǐ huān xiào, rén yě hěn hǎo.","He likes to laugh, and he is friendly."
625,門口,ménkǒu,Noun,"doorway, gate",我在餐廳門口等你很久了，你怎麼還不來？,"Wǒ zài cāntīng ménkǒu děng nǐ hěnjiǔ le, nǐ zěnme hái bù lái?","I am waiting for you at the door of the restaurant for a long time, why don't you come?",今天五點在銀行門口見。,Jīntiān wǔ diǎn zài yínháng ménkǒu jiàn.,See you at the door of the bank at five o'clock today.
626,家,jiā,Measure word,"Measure word for families or businesses,",這家餐廳的蛋糕很好吃。,Zhè jiā cāntīng de dàngāo hěn hǎochī.,The cake of this restaurant is delicious.,這家百貨公司的美食很有名。,Zhè jiā bǎihuò gōngsī de měishí hěn yǒumíng.,The food of this department store is famous.
627,情人節,qíngrén jié,Noun,Valentine's Day,你知道中國的情人節是幾月幾號嗎？,Nǐ zhīdào Zhōngguó de qíngrén jié shì jǐ yuè jǐ hào ma?,Do you know what date is Chinese Valentine's day?,今天是情人節，我們去吃飯吧！,"Jīntiān shì qíngrén jié, wǒmen qù chīfàn ba!","Today is Valentine's Day, let's have a meal!"
628,一下兒,yīxià er,Phrase,"(used after a verb) in a while, give it a try",因為今天你生日，所以我們去酒吧慶祝一下兒吧！,"Yīnwèi jīntiān nǐ shēngrì, suǒyǐ wǒmen qù jiǔbā qìngzhù yīxiàr ba!","Because today's your birthday, let's go to a bar to celebrate a bit!",你等一下兒，我現在就從百貨公司出來。,"Nǐ děng yīxiàr, wǒ xiànzài jiù cóng bǎihuò gōngsī chūlái.","Wait a minute, now I come out from the department store."
629,慶祝,qìngzhù,Verb,to celebrate,今年的生日，你想要怎麼慶祝呢？,"Jīnnián de shēngrì, nǐ xiǎng yào zěnme qìngzhù ne?","For your birthday this year, how do you want to celebrate?",我找到工作了，一起出來慶祝吧！,"Wǒ zhǎodào gōngzuò le, yìqǐ chūlái qìngzhù ba!",I got a job. Let's celebrate!
630,同事,tóngshì,Noun,"colleague, co-worker",這是我的新同事，他是中國人。,"Zhè shì wǒ de xīn tóngshì, tā shì Zhōngguó rén.","This is my new colleague, he is Chinese.",今天我和同事一起去酒吧慶祝生日。,Jīntiān wǒ hé tóngshì yìqǐ qù jiǔbā qìngzhù shēngrì.,Today I went to the bar with my colleagues to celebrate my birthday.
631,找到,zhǎodào,Verb,to find,我找到新工作了，明天就開始上班。,"Wǒ zhǎodào xīn gōngzuò le, míngtiān jiù kāishǐ shàngbān.",I found a new job and will start working tomorrow.,我好不容易找到這張特別的椅子，別再弄壞了。,"Wǒ hǎobù róngyì zhǎodào zhè zhāng tèbié de yǐzi, bié zài nòng huài le.","It's not easy to find this chair, please do not break it again."
632,恭喜,gōngxǐ,Phrase,congratulations,恭喜你買到最喜歡的電腦了。,Gōngxǐ nǐ mǎi dào zuì xǐhuan de diànnǎo le.,Congratulations on buying your favorite computer.,恭喜你找到工作了。,Gōngxǐ nǐ zhǎodào gōngzuò le.,Congratulations! You found a job!
633,下班,xiàbān,Verb Object,"to finish work, to get off work",今天下班後，我們一起去百貨公司吧！,"Jīntiān xiàbān hòu, wǒmen yīqǐ qù bǎihuò gōngsī ba!","Today after work, let's go to a department store together!",你昨天下班以後，去了哪裡？,"Nǐ zuótiān xiàbān yǐhòu, qù le nǎlǐ?",Where did you go after work yesterday?
634,環境,huánjìng,Noun,"environment, circumstances, surroundings",這間公司的環境很好，我很喜歡。,"Zhè jiān gōngsī de huánjìng hěn hǎo, wǒ hěn xǐhuan.","The company's environment is very good, I like it.",你覺得這座城市的環境怎麼樣？,Nǐ juéde zhè zuò chéngshì de huánjìng zěnmeyàng?,What do you think of the city's environment?
635,導遊,dǎoyóu,Noun,tour guide,他的工作是導遊。,Tā de gōngzuò shì dǎoyóu.,His job is a tour guide.,導遊的工作不容易做。,Dǎoyóu de gōngzuò bù róngyì zuò.,Guide work is not easy to do.
636,美食,měishí,Noun,"culinary delicacy, fine food",我喜歡吃美食。,Wǒ xǐhuan chī měishí.,I like to eat fine foods.,你喜歡吃美食嗎？,Nǐ xǐhuan chī měishí ma?,Do you like delicacies?
637,讀書,dúshū,Verb Object,"to read a book, to study, to attend school",熬夜讀書對身體不好。,Áoyè dúshū duì shēntǐ bù hǎo.,It's not healthy to stay up that late reading.,我喜歡在圖書館讀書，家裡太吵了。,"Wǒ xǐhuan zài túshūguǎn dúshū, jiā lǐ tài chǎo le.","I like to read in library, my house is too noisy."
638,雜誌,zázhì,Noun,magazine,我的媽媽喜歡讀健康雜誌。,Wǒ de māma xǐhuan dú jiànkāng zázhì.,My mom likes to read health magazine.,這本雜誌賣得很好。,Zhè běn zázhì mài de hěn hǎo.,This magazine sells well.
639,躺,tǎng,Verb,"to recline, to lie down",我有點兒不舒服，我躺下來休息一會兒吧。,"Wǒ yǒu diǎn'er bù shūfu, wǒ tǎng xiàlái xiūxí yìhuǐr ba.","I am not feeling well, let me lie down and take a break.",別躺著用手機，對身體不好。,"Bié tǎng zhe yòng shǒujī, duì shēntǐ bù hǎo.","Don't use your phone while lying down, it's bad for your health."
640,睡著,shuìzháo,Verb,to fall asleep,昨天上課的時候，我不小心睡著了。,"Zuótiān shàngkè de shíhou, wǒ bù xiǎoxīn shuìzháo le.","When taking class yesterday, I accidentally fell asleep.",今天喝太多咖啡，凌晨三點才睡著。,"Jīntiān hē tài duō kāfēi, língchén sān diǎn cái shuìzháo.","I drank too much coffee today, so I was only able to sleep at three in the morning."
641,咳嗽,késou,Verb,to cough,醫生，我有點兒咳嗽。,"Yīshēng, wǒ yǒudiǎn'er késou.","Doctor, I have a bit of a cough.",我咳嗽得很厲害。,Wǒ késou de hěn lìhài.,I have a really bad cough.
642,結果,jiéguǒ,Conj,in the end,我今天喝太多茶了，結果晚上都睡不著。,"Wǒ jīntiān hē tài duō chá le, jiéguǒ wǎnshàng dōu shuì bù zháo.","I drank too many cups of tea today, I couldn't fall asleep at night.",我昨天熬夜唸書，結果今天遲到了。,"Wǒ zuótiān áoyè niànshū, jiéguǒ jīntiān chídào le.","I stayed up late for studying yesterday, I end up being late today."
643,整個,zhěnggè,Measure word,whole,因為今天要考試，我昨天整個晚上都在唸書。,"Yīnwèi jīntiān yào kǎoshì, wǒ zuótiān zhěnggè wǎnshàng dōu zài niànshū.","Because there is an exam today, I studied whole night yesterday.",她整個月都不在中國。,Tā zhěnggè yuè dōu búzài Zhōngguó.,She is not in China this whole month.
644,糟糕,zāogāo,Phrase,"how terrible, what bad luck, terrible, bad",真糟糕，我忘記帶錢，不能買晚餐了。,"Zhēn zāogāo, wǒ wàngjì dài qián, bùnéng mǎi wǎncān le.",It's too bad! I forgot to bring money with me so that I can not buy dinner.,他遲到了，真是太糟糕了。,"Tā chídào le, zhēnshi tài zāogāo le.","He was late, is really too bad."
645,感動,gǎndòng,Adj,to be touched (somebody emotionally),他收到你的禮物，一定會很感動。,"Tā shōudào nǐ de lǐwù, yídìng huì hěn gǎndòng.",He will be very touched by the gift you prepared.,謝謝你的蛋糕，我太感動了。,"Xièxiè nǐ de dàngāo, wǒ tài gǎndòng le.","Thank you for your cake, I was so touched."
646,遺憾,yíhàn,Adj,"regret, to regret, to be sorry that",沒和他一起去中國玩，我覺得有點兒遺憾。,"Méi hé tā yìqǐ qù Zhōngguó wán, wǒ juéde yǒudiǎn'er yíhàn.","I did not go China with him, I feel a little regret.",來到中國，沒吃到美食，真是太遺憾了。,"Lái dào Zhōngguó, méi chī dào měishí, zhēnshi tài yíhàn le.",It's really regretful that I didn't eat the Chinese delicacy in China.
647,見面,jiànmiàn,Verb Object,"to meet, to see each other",明天一點在銀行門口見面，不要忘了。,"Míngtiān yìdiǎn zài yínháng ménkǒu jiànmiàn, búyào wàngle.","Meet tomorrow at the bank door, do not forget.",我跟他約在百貨公司見面。,Wǒ gēn tā yuē zài bǎihuò gōngsī jiànmiàn.,I told him about the department store.
648,聚會,jùhuì,Noun/Verb,"party, gathering",他的生日聚會你會來嗎？,Tā de shēngrì jùhuì nǐ huì lái ma?,Will you come from his birthday party?,下個星期天，我有一個聚會。,"Xià gè xīngqītiān, wǒ yǒu yīgè jùhuì.","Next Sunday, I have a party."
649,聯繫,liánxì,Verb,"to get in touch with, to contact, to link",我跟他已經三年沒有聯繫了。,Wǒ gēn tā yǐjīng sānnián méiyǒu liánxìle.,I have not been in contact with him for three years.,要記得聯繫大家，下個星期天到餐廳聚會。,"Yào jìde liánxì dàjiā, xià gè xīngqītiān dào cāntīng jùhuì.",Remember to contact everyone and meet the restaurant next Sunday.
650,抱歉,bàoqiàn,Phrase,"to be sorry, to feel apologetic",非常抱歉我遲到了，這一餐我請客。,"Fēicháng bàoqiàn wǒ chídàole, zhè yìcān wǒ qǐngkè.",I'm sorry I'm late for this meal.,真是抱歉，弄壞你的畫。,"Zhēnshi bàoqiàn, nòng huài nǐ de huà.",I'm sorry to have broken your picture.
651,準備,zhǔnbèi,Verb,to prepare,他的生日會你都準備好了嗎？,Tā de shēngrì huì nǐ dōu zhǔnbèi hǎole ma?,Will you be ready for your birthday?,今天的晚餐我都準備好了。,Jīntiān de wǎncān wǒ dōu zhǔnbèi hǎole.,I'm ready for dinner today.
652,驚喜,jīngxǐ,Adj,surprise,我想要給他一個生日驚喜。,Wǒ xiǎng yào gěi tā yígè shēngrì jīngxǐ.,I want to give him a birthday surprise.,好久不見，沒想到你會來，真是讓我太驚喜了。,"Hǎojiǔ bújiàn, méi xiǎngdào nǐ huì lái, zhēnshi ràng wǒ tài jīngxǐle.","Long time no see, did not think you will come, really makes me too pleasantly surprised."
653,錢包,qiánbāo,Noun,"purse, wallet",我的錢包不見了，快幫我找一找。,"Wǒ de qiánbāo bújiànle, kuài bāng wǒ zhǎo yì zhǎo.","My wallet is gone, help me find it.",這是我新買的錢包，很漂亮吧！,"Zhè shì wǒ xīn mǎi de qiánbāo, hěn piàoliang ba!","This is my new wallet, it is beautiful !"
654,顏色,yánsè,Noun,color,這件衣服有很多顏色，你想要哪一種顏色？,"Zhè jiàn yīfu yǒu hěnduō yánsè, nǐ xiǎng yào nǎ yìzhǒng yánsè?","This dress has a lot of colors, which color do you want?",這張桌子有三種顏色，你想要哪種？,"Zhè zhāng zhuōzi yǒu sān zhǒng yánsè, nǐ xiǎng yào nǎ zhǒng?","This table has three colors, which color do you want?"
655,服務台,fúwùtái,Noun,"service desk, information desk, reception desk",你去服務台問一問，有沒有人看見你的錢包。,"Nǐ qù fúwùtái wèn yí wèn, yǒu méiyǒu rén kànjiàn nǐ de qiánbāo.","You go to the desk to ask, have not seen your wallet.",我把東西放在服務台，你晚一點去拿。,"Wǒ bǎ dōngxi fàng zài fúwùtái, nǐ wǎn yìdiǎn qù ná.","I put something on the desk, you get it later."
656,證件,zhèngjiàn,Noun,ID,我的錢包裡有證件還有信用卡。,Wǒ de qiánbāo li yǒu zhèngjiàn háiyǒu xìnyòngkǎ.,There are documents in my wallet and a credit card.,你的錢包裡面會放證件嗎？,Nǐ de qiánbāo lǐmiàn huì fàng zhèngjiàn ma?,Will your wallet put your documents?
657,現金,xiànjīn,Noun,cash,你有現金嗎？還是要用信用卡買東西呢？,Nǐ yǒu xiànjīn ma? Háishì yào yòng xìnyòngkǎ mǎi dōngxi ne?,Do you have cash? Or use a credit card to buy things?,出門要記得帶現金，買東西比較方便。,"Chūmén yào jìde dài xiànjīn, mǎi dōngxi bǐjiào fāngbiàn.","Go out to remember with cash, buy things only convenient."
658,拿走,názǒu,Verb,to take away,我的電腦被妹妹拿走了，今天不能寫作業了。,"Wǒ de diànnǎo bèi mèimei názǒu le, jīntiān bùnéng xiě zuòyè le.","My computer was taken away by her sister, and today I cannot write homework.",這件衣服不要拿走，我等一會兒要穿。,"Zhè jiàn yīfu búyào názǒu, wǒ děng yìhuǐr yào chuān.","Do not take this dress, I will wait for a while to wear."
659,信用卡,xìnyòngkǎ,Noun,credit card,你喜歡用現金買東西，還是用信用卡？,"Nǐ xǐhuan yòng xiànjīn mǎi dōngxi, háishì yòng xìnyòngkǎ?","Do you like to buy things in cash, or use credit cards?",我有三張信用卡，但是每張都不能用。,"Wǒ yǒusān zhāng xìnyòngkǎ, dànshì měi zhāng dōu bùnéng yòng.","I have three credit cards, but each can not be used.."
660,收到,shōudào,Verb,to receive,你收到我寄給你的禮物了嗎？,Nǐ shōudào wǒ jì gěi nǐ de lǐwù le ma?,Did you receive the gift I sent you?,今天我收到他寄給我的照片了。,Jīntiān wǒ shōudào tā jì gěi wǒ de zhàopiàn le.,Today I received the photo he sent me.
